unix_timestamp,datetime_utc,open,high,low,close
1768183200,2026-01-12 02:00:00,903.29,909.78,901.9,908.99
1768186800,2026-01-12 03:00:00,908.98,910.81,905.08,905.27
1768190400,2026-01-12 04:00:00,905.28,910.21,905.08,909.49
1768194000,2026-01-12 05:00:00,909.49,909.94,906.99,907.94
1768197600,2026-01-12 06:00:00,907.95,909.31,906.57,907.34
1768201200,2026-01-12 07:00:00,907.34,908.5,903.97,904.81
1768204800,2026-01-12 08:00:00,904.82,908.3,899.44,903.24
1768208400,2026-01-12 09:00:00,903.24,903.69,900.37,900.76
1768212000,2026-01-12 10:00:00,900.77,902,898.67,899.06
1768215600,2026-01-12 11:00:00,899.06,902,898.26,901.28
1768219200,2026-01-12 12:00:00,901.27,903.71,900.24,901.93
1768222800,2026-01-12 13:00:00,901.94,902,898.35,900.12
1768226400,2026-01-12 14:00:00,900.12,902.06,894,899.86
1768230000,2026-01-12 15:00:00,899.86,905.22,898.97,904.28
1768233600,2026-01-12 16:00:00,904.28,908.2,904.27,905.67
1768237200,2026-01-12 17:00:00,905.67,907.03,900,904.51
1768240800,2026-01-12 18:00:00,904.51,907.98,904.3,907.78
1768244400,2026-01-12 19:00:00,907.78,909.11,905.36,907.79
1768248000,2026-01-12 20:00:00,907.78,908.31,905.09,905.22
1768251600,2026-01-12 21:00:00,905.21,906.28,901.22,902.59
1768255200,2026-01-12 22:00:00,902.59,907,902.59,905.8
1768258800,2026-01-12 23:00:00,905.81,907.43,904.05,905.78
1768262400,2026-01-13 00:00:00,905.79,907.86,904.3,906.31
1768266000,2026-01-13 01:00:00,906.31,907.37,902.35,903.35
1768269600,2026-01-13 02:00:00,903.35,905.87,902.25,904.8
1768273200,2026-01-13 03:00:00,904.8,906.84,903.42,906.36
1768276800,2026-01-13 04:00:00,906.36,909.47,906.35,909.42
1768280400,2026-01-13 05:00:00,909.41,911.98,908.74,909.13
1768284000,2026-01-13 06:00:00,909.13,912.24,908,911.75
1768287600,2026-01-13 07:00:00,911.75,914.98,910.04,910.05
1768291200,2026-01-13 08:00:00,910.05,912.08,908.34,910.48
1768294800,2026-01-13 09:00:00,910.48,912.2,908.29,909.14
1768298400,2026-01-13 10:00:00,909.14,910.67,907.93,908.9
1768302000,2026-01-13 11:00:00,908.91,909.5,907.52,907.68
1768305600,2026-01-13 12:00:00,907.69,909.87,906.18,909.37
1768309200,2026-01-13 13:00:00,909.36,913.2,908.22,909.73
1768312800,2026-01-13 14:00:00,909.74,914,908.27,910.49
1768316400,2026-01-13 15:00:00,910.48,916.6,908.6,916.47
1768320000,2026-01-13 16:00:00,916.47,923.44,916.38,919.95
1768323600,2026-01-13 17:00:00,919.96,922.14,916.99,920.58
1768327200,2026-01-13 18:00:00,920.57,939.59,920.17,939.5
1768330800,2026-01-13 19:00:00,939.5,945.55,938.7,941.5
1768334400,2026-01-13 20:00:00,941.5,945.87,940,943.3
1768338000,2026-01-13 21:00:00,943.3,943.97,940.85,941.79
1768341600,2026-01-13 22:00:00,941.8,952.96,940.43,946.2
1768345200,2026-01-13 23:00:00,946.2,948.7,941.3,943.73
1768348800,2026-01-14 00:00:00,943.73,950.24,943.64,947.8
1768352400,2026-01-14 01:00:00,947.79,951.7,946.42,947.53
1768356000,2026-01-14 02:00:00,947.53,954.68,947.29,948.23
1768359600,2026-01-14 03:00:00,948.23,950.57,945.91,950.13
1768363200,2026-01-14 04:00:00,950.14,952.2,943.04,944.31
1768366800,2026-01-14 05:00:00,944.31,944.31,939.89,940.51
1768370400,2026-01-14 06:00:00,940.52,940.52,934.67,938.7
1768374000,2026-01-14 07:00:00,938.7,940.36,935.4,937.45
1768377600,2026-01-14 08:00:00,937.45,938.61,935,936.17
1768381200,2026-01-14 09:00:00,936.16,938.92,936.06,937.71
1768384800,2026-01-14 10:00:00,937.71,938.76,934.53,936.01
1768388400,2026-01-14 11:00:00,936.01,936.15,928.5,928.79
1768392000,2026-01-14 12:00:00,928.78,935.37,928.53,934.33
1768395600,2026-01-14 13:00:00,934.32,935.34,931.12,932.4
1768399200,2026-01-14 14:00:00,932.41,943.81,932.31,941.68
1768402800,2026-01-14 15:00:00,941.68,946.24,938.5,942.03
1768406400,2026-01-14 16:00:00,942.03,947.54,942.03,943.98
1768410000,2026-01-14 17:00:00,943.97,946.41,940.1,942.37
1768413600,2026-01-14 18:00:00,942.37,944.9,938.25,943.18
1768417200,2026-01-14 19:00:00,943.18,947.57,942.36,943.78
1768420800,2026-01-14 20:00:00,943.79,947.91,943.26,944.56
1768424400,2026-01-14 21:00:00,944.56,946.68,943.2,945.69
1768428000,2026-01-14 22:00:00,945.68,948.6,943.59,945.21
1768431600,2026-01-14 23:00:00,945.21,949.85,945.21,948.47
1768435200,2026-01-15 00:00:00,948.48,948.85,939.76,940.86
1768438800,2026-01-15 01:00:00,940.87,942.75,934.54,936.87
1768442400,2026-01-15 02:00:00,936.87,938.82,932.12,934.04
1768446000,2026-01-15 03:00:00,934.05,935.27,929.05,931.89
1768449600,2026-01-15 04:00:00,931.9,937.12,931.41,936
1768453200,2026-01-15 05:00:00,935.99,938.15,935.6,936.29
1768456800,2026-01-15 06:00:00,936.28,937.38,933.68,933.7
1768460400,2026-01-15 07:00:00,933.7,940.09,933.63,939.14
1768464000,2026-01-15 08:00:00,939.13,942.81,938.12,942.69
1768467600,2026-01-15 09:00:00,942.69,942.96,939.51,941.08
1768471200,2026-01-15 10:00:00,941.07,941.51,939.11,939.16
1768474800,2026-01-15 11:00:00,939.16,940.7,937.66,938.09
1768478400,2026-01-15 12:00:00,938.1,941.28,937.24,940.7
1768482000,2026-01-15 13:00:00,940.7,944.88,940,943.24
1768485600,2026-01-15 14:00:00,943.24,945.71,933.51,938.58
1768489200,2026-01-15 15:00:00,938.57,940,930.23,937.64
1768492800,2026-01-15 16:00:00,937.63,940.67,934.64,940.17
1768496400,2026-01-15 17:00:00,940.17,942.62,937.28,938.12
1768500000,2026-01-15 18:00:00,938.13,938.43,931.02,931.75
1768503600,2026-01-15 19:00:00,931.74,931.74,925.01,928.07
1768507200,2026-01-15 20:00:00,928.07,929,924.05,925.44
1768510800,2026-01-15 21:00:00,925.45,930.6,925.11,929.74
1768514400,2026-01-15 22:00:00,929.73,933.55,929.32,931.97
1768518000,2026-01-15 23:00:00,931.98,932.69,929.69,931.2
